timestamp,action,price,indicators,result
2025-01-22 16:23:58,analysis,1.043895,{'rsi': 36.65480427045886, 'ema_short': 1.04405323442944, 'ema_medium': 1.0441386762782638, 'ema_long': 1.0439794749900773, 'bb_upper': 1.044685124985228, 'bb_lower': 1.0436273750147718, 'bb_sma': 1.04415625},None
2025-01-22 16:26:45,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:46,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:48,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:49,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:51,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:52,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:54,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:55,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:56,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:58,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:26:59,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:27:00,analysis,1.04384,{'rsi': 27.306273062733837, 'ema_short': 1.0439261539191464, 'ema_medium': 1.0440876206554177, 'ema_long': 1.0439738252892776, 'bb_upper': 1.044651136947654, 'bb_lower': 1.0437003630523458, 'bb_sma': 1.04417575},None
2025-01-22 16:27:02,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:03,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:04,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:06,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:07,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:08,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:10,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:11,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:12,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:14,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:15,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:16,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:18,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:19,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:21,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:22,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:24,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:25,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:26,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:28,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:29,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:30,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:32,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:33,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:34,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:36,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:37,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:38,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:40,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:41,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:42,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:44,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:45,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:46,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:48,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:49,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:50,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:52,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:53,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:55,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:56,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:57,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:27:59,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:28:00,analysis,1.0437,{'rsi': 26.241134751773387, 'ema_short': 1.0438724674184532, 'ema_medium': 1.0440575858184682, 'ema_long': 1.0439652462585356, 'bb_upper': 1.0446728291482157, 'bb_lower': 1.0436556708517841, 'bb_sma': 1.04416425},None
2025-01-22 16:28:01,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:03,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:04,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:05,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:07,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:08,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:09,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:11,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:12,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:13,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:15,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:16,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:17,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:19,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:20,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:21,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:23,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:24,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:25,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:27,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:28,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:29,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:31,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:32,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:33,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:35,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:36,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:38,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:39,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:40,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:42,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:43,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:44,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:46,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:47,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:48,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:50,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:51,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:52,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:54,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:55,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
2025-01-22 16:28:56,analysis,1.0439,{'rsi': 35.62500000000139, 'ema_short': 1.043866371557831, 'ema_medium': 1.0440458074264705, 'ema_long': 1.043966204564792, 'bb_upper': 1.0446718818178646, 'bb_lower': 1.0436291181821353, 'bb_sma': 1.0441505},None
