timestamp,action,price,indicators,result
2025-01-21 08:54:55,analysis,1.03809,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03807), 'ema_medium': np.float64(1.03825), 'ema_long': np.float64(1.03854), 'bb_upper': np.float64(1.03849), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.0382)},None
2025-01-21 08:56:59,analysis,1.0378,{'rsi': np.float64(55.84), 'ema_short': np.float64(1.03776), 'ema_medium': np.float64(1.03786), 'ema_long': np.float64(1.03799), 'bb_upper': np.float64(1.038), 'bb_lower': np.float64(1.03768), 'bb_sma': np.float64(1.03784)},None
2025-01-21 08:57:00,analysis,1.03783,{'rsi': np.float64(64.18), 'ema_short': np.float64(1.03777), 'ema_medium': np.float64(1.03786), 'ema_long': np.float64(1.03798), 'bb_upper': np.float64(1.03798), 'bb_lower': np.float64(1.03768), 'bb_sma': np.float64(1.03783)},None
2025-01-21 08:57:01,analysis,1.037845,{'rsi': np.float64(51.02), 'ema_short': np.float64(1.03778), 'ema_medium': np.float64(1.03785), 'ema_long': np.float64(1.03798), 'bb_upper': np.float64(1.03796), 'bb_lower': np.float64(1.03768), 'bb_sma': np.float64(1.03782)},None
2025-01-21 08:57:03,analysis,1.037845,{'rsi': np.float64(67.57), 'ema_short': np.float64(1.03778), 'ema_medium': np.float64(1.03784), 'ema_long': np.float64(1.03797), 'bb_upper': np.float64(1.03795), 'bb_lower': np.float64(1.03769), 'bb_sma': np.float64(1.03782)},None
2025-01-21 08:57:04,analysis,1.037845,{'rsi': np.float64(53.85), 'ema_short': np.float64(1.03779), 'ema_medium': np.float64(1.03783), 'ema_long': np.float64(1.03796), 'bb_upper': np.float64(1.03794), 'bb_lower': np.float64(1.0377), 'bb_sma': np.float64(1.03782)},None
2025-01-21 08:57:05,analysis,1.03784,{'rsi': np.float64(53.85), 'ema_short': np.float64(1.0378), 'ema_medium': np.float64(1.03782), 'ema_long': np.float64(1.03795), 'bb_upper': np.float64(1.03792), 'bb_lower': np.float64(1.0377), 'bb_sma': np.float64(1.03781)},None
2025-01-21 08:57:07,analysis,1.037835,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03781), 'ema_medium': np.float64(1.03782), 'ema_long': np.float64(1.03795), 'bb_upper': np.float64(1.0379), 'bb_lower': np.float64(1.03771), 'bb_sma': np.float64(1.03781)},None
2025-01-21 08:57:08,analysis,1.037835,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03782), 'ema_medium': np.float64(1.03781), 'ema_long': np.float64(1.03794), 'bb_upper': np.float64(1.03789), 'bb_lower': np.float64(1.03771), 'bb_sma': np.float64(1.0378)},None
2025-01-21 08:57:09,analysis,1.03782,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.0378), 'ema_long': np.float64(1.03793), 'bb_upper': np.float64(1.03788), 'bb_lower': np.float64(1.03772), 'bb_sma': np.float64(1.0378)},None
2025-01-21 08:57:10,analysis,1.03782,{'rsi': np.float64(66.67), 'ema_short': np.float64(1.03784), 'ema_medium': np.float64(1.0378), 'ema_long': np.float64(1.03792), 'bb_upper': np.float64(1.03787), 'bb_lower': np.float64(1.03772), 'bb_sma': np.float64(1.0378)},None
2025-01-21 08:57:12,analysis,1.03782,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03784), 'ema_medium': np.float64(1.03779), 'ema_long': np.float64(1.03791), 'bb_upper': np.float64(1.03787), 'bb_lower': np.float64(1.03773), 'bb_sma': np.float64(1.0378)},None
2025-01-21 08:57:13,analysis,1.03782,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.03779), 'ema_long': np.float64(1.0379), 'bb_upper': np.float64(1.03787), 'bb_lower': np.float64(1.03773), 'bb_sma': np.float64(1.0378)},None
2025-01-21 08:57:14,analysis,1.037825,{'rsi': np.float64(50.0), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.03779), 'ema_long': np.float64(1.0379), 'bb_upper': np.float64(1.03787), 'bb_lower': np.float64(1.03774), 'bb_sma': np.float64(1.03781)},None
2025-01-21 08:57:16,analysis,1.037865,{'rsi': np.float64(58.82), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.0378), 'ema_long': np.float64(1.0379), 'bb_upper': np.float64(1.03788), 'bb_lower': np.float64(1.03774), 'bb_sma': np.float64(1.03781)},None
2025-01-21 08:57:17,analysis,1.037865,{'rsi': np.float64(56.25), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.03781), 'ema_long': np.float64(1.03789), 'bb_upper': np.float64(1.03788), 'bb_lower': np.float64(1.03775), 'bb_sma': np.float64(1.03782)},None
2025-01-21 08:57:19,analysis,1.03786,{'rsi': np.float64(64.29), 'ema_short': np.float64(1.03783), 'ema_medium': np.float64(1.03781), 'ema_long': np.float64(1.03789), 'bb_upper': np.float64(1.03789), 'bb_lower': np.float64(1.03776), 'bb_sma': np.float64(1.03782)},None
2025-01-21 08:58:29,analysis,1.037955,{'rsi': np.float64(68.75), 'ema_short': np.float64(1.03788), 'ema_medium': np.float64(1.03785), 'ema_long': np.float64(1.03787), 'bb_upper': np.float64(1.03797), 'bb_lower': np.float64(1.03776), 'bb_sma': np.float64(1.03786)},None
2025-01-21 08:58:30,analysis,1.037965,{'rsi': np.float64(66.67), 'ema_short': np.float64(1.03789), 'ema_medium': np.float64(1.03786), 'ema_long': np.float64(1.03787), 'bb_upper': np.float64(1.03798), 'bb_lower': np.float64(1.03775), 'bb_sma': np.float64(1.03787)},None
2025-01-21 08:58:42,analysis,1.03798,{'rsi': np.float64(70.0), 'ema_short': np.float64(1.03791), 'ema_medium': np.float64(1.03786), 'ema_long': np.float64(1.03786), 'bb_upper': np.float64(1.03801), 'bb_lower': np.float64(1.03775), 'bb_sma': np.float64(1.03788)},None
